user_id,Channel,TotalTransactionAmount,Tx_Count,DaysSinceLastTrans,reseller_id,superdealer_id,Product_ServiceProvider,Product_Type,Product_Category
1771,1.0,500,1,94,0.0,447.0,MTN,Airtime,Telco
1929,1.0,1050,7,94,0.0,447.0,Airtel,Airtime,Telco
2145,1.0,2200,9,94,0.0,447.0,MTN,Airtime,Telco
1994,1.0,900,3,94,0.0,447.0,MTN,Airtime,Telco
1589,2.0,200,1,95,0.0,447.0,Glo,Data,Telco
1220,1.0,5200,5,95,0.0,447.0,Airtel,Airtime,Telco
1990,1.0,500,4,95,0.0,447.0,9mobile,Airtime,Telco
2145,1.0,700,2,95,0.0,447.0,Airtel,Airtime,Telco
904,1.0,4000,7,95,0.0,501.0,Glo,Airtime,Telco
2234,1.0,4800,10,96,0.0,447.0,Airtel,Airtime,Telco
2173,2.0,200,1,96,0.0,447.0,Glo,Data,Telco
1148,1.0,400,3,96,0.0,447.0,Glo,Airtime,Telco
1528,1.0,200,1,96,0.0,447.0,Glo,Airtime,Telco
2158,1.0,2000,4,96,0.0,501.0,Glo,Airtime,Telco
1528,2.0,50,1,96,0.0,447.0,Glo,Data,Telco
2289,1.0,75,1,96,0.0,447.0,Airtel,Airtime,Telco
1488,2.0,1000,1,96,0.0,447.0,MTN,Data,Telco
1237,1.0,100,1,96,0.0,447.0,9mobile,Airtime,Telco
1237,1.0,300,3,96,0.0,447.0,Glo,Airtime,Telco
1560,1.0,12000,35,96,0.0,447.0,Airtel,Airtime,Telco
1560,1.0,24000,54,97,0.0,447.0,MTN,Airtime,Telco
1075,1.0,300,2,97,0.0,447.0,Airtel,Airtime,Telco
2036,1.0,75,1,97,0.0,447.0,Airtel,Airtime,Telco
1001,1.0,1500,1,97,0.0,447.0,Airtel,Airtime,Telco
2313,1.0,75,1,97,0.0,447.0,Airtel,Airtime,Telco
2272,1.0,75,1,97,0.0,447.0,Airtel,Airtime,Telco
1387,1.0,75,1,97,0.0,447.0,Airtel,Airtime,Telco
1264,1.0,100,1,97,0.0,447.0,MTN,Airtime,Telco
2169,1.0,75,1,97,0.0,447.0,Airtel,Airtime,Telco
1398,1.0,75,1,97,0.0,447.0,Airtel,Airtime,Telco
1528,2.0,1200,8,97,0.0,447.0,9mobile,Data,Telco
1397,1.0,75,1,97,0.0,447.0,Airtel,Airtime,Telco
1304,1.0,111500,50,97,0.0,18.0,Glo,Airtime,Telco
1304,1.0,38000,20,97,0.0,18.0,9mobile,Airtime,Telco
2331,1.0,75,1,97,0.0,447.0,Airtel,Airtime,Telco
2145,1.0,1300,6,97,0.0,447.0,Glo,Airtime,Telco
2050,1.0,50,1,97,0.0,447.0,Airtel,Airtime,Telco
2050,1.0,150,2,97,0.0,447.0,MTN,Airtime,Telco
2118,1.0,70,1,97,0.0,447.0,MTN,Airtime,Telco
2120,1.0,50,1,97,0.0,447.0,MTN,Airtime,Telco
2285,1.0,50,1,97,0.0,447.0,Airtel,Airtime,Telco
1001,1.0,500,1,98,0.0,447.0,Glo,Airtime,Telco
1488,2.0,1000,2,98,0.0,447.0,,,
1542,1.0,50,1,98,0.0,447.0,MTN,Airtime,Telco
1142,1.0,200,2,98,0.0,447.0,Airtel,Airtime,Telco
1560,1.0,3000,12,98,0.0,447.0,Glo,Airtime,Telco
1199,2.0,100,1,98,1130.0,18.0,Airtel,Data,Telco
1574,2.0,500,1,98,0.0,447.0,Glo,Data,Telco
2058,1.0,500,5,98,0.0,447.0,Airtel,Airtime,Telco
1534,1.0,50,1,98,0.0,447.0,MTN,Airtime,Telco
2049,1.0,50,1,98,0.0,447.0,MTN,Airtime,Telco
1237,1.0,200,2,98,0.0,447.0,MTN,Airtime,Telco
2114,1.0,800,2,98,0.0,447.0,Airtel,Airtime,Telco
1632,1.0,1100,6,98,0.0,447.0,Airtel,Airtime,Telco
2146,2.0,300,1,99,0.0,447.0,Airtel,Data,Telco
2146,2.0,100,1,99,0.0,447.0,Glo,Data,Telco
1258,1.0,100,1,99,0.0,447.0,Airtel,Airtime,Telco
1560,1.0,1300,3,99,0.0,447.0,9mobile,Airtime,Telco
2103,1.0,70,1,99,0.0,447.0,MTN,Airtime,Telco
1105,1.0,75,1,99,0.0,447.0,Airtel,Airtime,Telco
2235,1.0,800,4,99,0.0,447.0,Glo,Airtime,Telco
1513,1.0,75,1,99,0.0,447.0,Airtel,Airtime,Telco
2235,1.0,600,3,99,0.0,447.0,Airtel,Airtime,Telco
1142,1.0,400,2,99,0.0,447.0,9mobile,Airtime,Telco
1139,1.0,50,1,99,0.0,447.0,Airtel,Airtime,Telco
2214,1.0,450,3,99,0.0,447.0,Airtel,Airtime,Telco
1638,2.0,500,3,99,0.0,447.0,Airtel,Data,Telco
1069,1.0,500,1,99,0.0,447.0,9mobile,Airtime,Telco
1332,1.0,3500,13,99,0.0,447.0,Airtel,Airtime,Telco
2199,1.0,600,3,100,0.0,447.0,Glo,Airtime,Telco
1175,8.0,22000,9,100,1130.0,18.0,Jos Electric,Prepaid,Electricity
1569,1.0,500,3,100,0.0,447.0,MTN,Airtime,Telco
1925,1.0,300,1,100,0.0,447.0,9mobile,Airtime,Telco
2241,1.0,1500,1,100,0.0,447.0,Airtel,Airtime,Telco
1140,1.0,1500,2,100,0.0,447.0,9mobile,Airtime,Telco
1583,1.0,700,3,100,0.0,447.0,MTN,Airtime,Telco
1120,2.0,500,1,100,0.0,447.0,MTN,Data,Telco
1136,1.0,600,3,100,0.0,447.0,MTN,Airtime,Telco
1574,1.0,200,2,100,0.0,447.0,Glo,Airtime,Telco
1199,2.0,100,1,100,1130.0,18.0,MTN,Data,Telco
951,2.0,3000,7,100,0.0,447.0,MTN,Data,Telco
1022,1.0,400,2,101,0.0,447.0,Airtel,Airtime,Telco
1070,2.0,400,2,101,0.0,447.0,Glo,Data,Telco
2199,1.0,1500,1,101,0.0,447.0,9mobile,Airtime,Telco
2165,1.0,75,1,101,0.0,447.0,Airtel,Airtime,Telco
1394,1.0,100,1,101,0.0,447.0,MTN,Airtime,Telco
813,1.0,600,2,101,0.0,447.0,9mobile,Airtime,Telco
2029,1.0,200,2,101,0.0,447.0,MTN,Airtime,Telco
1979,1.0,600,6,101,0.0,447.0,MTN,Airtime,Telco
1130,1.0,600,5,101,0.0,18.0,Glo,Airtime,Telco
1477,1.0,525,2,101,0.0,447.0,MTN,Airtime,Telco
1477,2.0,500,1,101,0.0,447.0,Airtel,Data,Telco
1477,1.0,500,1,101,0.0,447.0,Airtel,Airtime,Telco
1073,1.0,15450,52,101,0.0,447.0,Airtel,Airtime,Telco
1768,1.0,3600,8,101,0.0,447.0,Airtel,Airtime,Telco
1477,1.0,1500,3,101,0.0,447.0,Airtel,Airtime,Telco
1070,1.0,3700,21,101,0.0,447.0,Airtel,Airtime,Telco
919,1.0,7050,27,101,0.0,447.0,Airtel,Airtime,Telco
1589,1.0,10000,18,101,0.0,447.0,Airtel,Airtime,Telco
1135,8.0,52400,11,101,0.0,447.0,Ibadan Electric,Prepaid,Electricity
2279,1.0,9100,26,101,0.0,447.0,Airtel,Airtime,Telco
1437,1.0,8700,14,101,0.0,447.0,Airtel,Airtime,Telco
1140,1.0,2000,2,102,0.0,447.0,Airtel,Airtime,Telco
2260,1.0,1000,2,102,0.0,447.0,Airtel,Airtime,Telco
1258,2.0,100,1,102,0.0,447.0,Airtel,Data,Telco
1258,1.0,275,3,102,0.0,447.0,Airtel,Airtime,Telco
1507,1.0,1600,9,102,0.0,447.0,Airtel,Airtime,Telco
2076,1.0,800,7,102,0.0,447.0,Airtel,Airtime,Telco
1006,1.0,1400,5,102,0.0,447.0,Airtel,Airtime,Telco
1076,2.0,100,2,102,0.0,447.0,9mobile,Data,Telco
1560,1.0,5600,11,102,0.0,447.0,Airtel,Airtime,Telco
1528,1.0,4900,11,102,0.0,447.0,Airtel,Airtime,Telco
1638,1.0,1600,12,102,0.0,447.0,Airtel,Airtime,Telco
678,5.0,100,1,102,0.0,741.0,Airtel,Voucher Pin,Universal Pin
1930,1.0,1300,6,102,0.0,447.0,Airtel,Airtime,Telco
1573,1.0,300,3,102,0.0,447.0,Airtel,Airtime,Telco
1199,1.0,400,4,102,1130.0,18.0,Airtel,Airtime,Telco
1546,1.0,2100,11,102,0.0,447.0,Airtel,Airtime,Telco
1716,1.0,1000,3,102,0.0,447.0,MTN,Airtime,Telco
949,1.0,10100,29,102,0.0,447.0,Airtel,Airtime,Telco
1116,1.0,1000,6,102,0.0,447.0,Airtel,Airtime,Telco
1572,1.0,1000,5,102,0.0,447.0,Airtel,Airtime,Telco
1265,1.0,400,4,102,0.0,447.0,Airtel,Airtime,Telco
1285,2.0,10000,5,102,0.0,18.0,Glo,Airtime,Telco
2173,1.0,7000,8,102,0.0,447.0,Airtel,Airtime,Telco
1548,1.0,400,3,102,0.0,447.0,Airtel,Airtime,Telco
2277,1.0,300,2,102,0.0,447.0,Airtel,Airtime,Telco
2110,1.0,2900,5,103,0.0,447.0,Airtel,Airtime,Telco
2234,1.0,600,3,103,0.0,447.0,Airtel,Airtime,Telco
2236,1.0,500,1,103,0.0,447.0,9mobile,Airtime,Telco
1574,1.0,2400,7,103,0.0,447.0,Airtel,Airtime,Telco
1416,1.0,1800,2,103,0.0,447.0,Airtel,Airtime,Telco
2155,1.0,960,2,103,0.0,447.0,MTN,Airtime,Telco
1078,1.0,500,1,103,0.0,447.0,Airtel,Airtime,Telco
1176,1.0,6350,29,103,1130.0,18.0,Airtel,Airtime,Telco
1024,1.0,14900,25,103,0.0,447.0,Airtel,Airtime,Telco
920,1.0,300,3,103,0.0,447.0,Airtel,Airtime,Telco
1069,1.0,6100,13,103,0.0,447.0,Airtel,Airtime,Telco
2289,1.0,400,2,103,0.0,447.0,MTN,Airtime,Telco
1111,1.0,1000,2,103,0.0,447.0,Airtel,Airtime,Telco
1168,1.0,200,2,103,1130.0,18.0,Airtel,Airtime,Telco
1142,1.0,200,1,103,0.0,447.0,Airtel,Airtime,Telco
503,2.0,20000,2,103,0.0,18.0,Glo,Data,Telco
1560,2.0,1500,3,104,0.0,447.0,,,
800,1.0,3800,15,104,0.0,447.0,Airtel,Airtime,Telco
800,1.0,3000,4,104,0.0,447.0,9mobile,Airtime,Telco
1269,1.0,1000,6,104,0.0,447.0,Airtel,Airtime,Telco
2236,1.0,200,2,104,0.0,447.0,Airtel,Airtime,Telco
1148,1.0,700,2,104,0.0,447.0,Airtel,Airtime,Telco
949,1.0,800,4,104,0.0,447.0,9mobile,Airtime,Telco
1416,1.0,200,1,104,0.0,447.0,Glo,Airtime,Telco
1532,1.0,300,2,104,0.0,447.0,Airtel,Airtime,Telco
1464,1.0,975,3,104,0.0,447.0,MTN,Airtime,Telco
1546,1.0,200,1,104,0.0,447.0,Glo,Airtime,Telco
1273,1.0,37500,9,104,0.0,18.0,Airtel,Airtime,Telco
1589,1.0,500,1,104,0.0,447.0,9mobile,Airtime,Telco
1632,1.0,200,2,104,0.0,447.0,Airtel,Airtime,Telco
1285,1.0,58500,15,104,0.0,18.0,Airtel,Airtime,Telco
1584,1.0,100,1,104,0.0,447.0,Airtel,Airtime,Telco
2079,1.0,600,2,104,0.0,447.0,Airtel,Airtime,Telco
1120,1.0,1000,3,105,0.0,447.0,Airtel,Airtime,Telco
1488,1.0,500,1,105,0.0,447.0,Airtel,Airtime,Telco
1180,1.0,1650,3,105,1130.0,18.0,Airtel,Airtime,Telco
1305,2.0,1400,7,105,0.0,447.0,,,
2199,2.0,200,1,105,0.0,447.0,,,
1637,2.0,350,3,105,0.0,447.0,Airtel,Data,Telco
1716,1.0,500,1,105,0.0,447.0,Airtel,Airtime,Telco
1160,1.0,100,1,105,0.0,447.0,Airtel,Airtime,Telco
2234,1.0,200,1,105,0.0,447.0,9mobile,Airtime,Telco
2061,1.0,75,1,105,0.0,447.0,MTN,Airtime,Telco
1269,2.0,600,2,105,0.0,447.0,MTN,Data,Telco
1602,1.0,1700,10,105,0.0,447.0,MTN,Airtime,Telco
2231,1.0,100,1,105,0.0,447.0,MTN,Airtime,Telco
2277,1.0,100,1,105,0.0,447.0,Glo,Airtime,Telco
1566,1.0,1000,1,105,0.0,447.0,MTN,Airtime,Telco
1990,2.0,1100,6,105,0.0,447.0,9mobile,Data,Telco
1990,1.0,900,6,105,0.0,447.0,MTN,Airtime,Telco
2183,1.0,100,1,106,0.0,447.0,Airtel,Airtime,Telco
1402,1.0,75,1,106,0.0,447.0,Glo,Airtime,Telco
1402,1.0,150,2,106,0.0,447.0,9mobile,Airtime,Telco
1905,1.0,2300,7,106,0.0,447.0,MTN,Airtime,Telco
1429,1.0,75,1,106,0.0,447.0,Airtel,Airtime,Telco
1410,1.0,200,1,106,0.0,447.0,MTN,Airtime,Telco
1042,5.0,801,9,106,0.0,501.0,MTN,Voucher Pin,Universal Pin
1285,2.0,215700,106,106,0.0,18.0,MTN,Data,Telco
2294,1.0,200,1,106,0.0,447.0,MTN,Airtime,Telco
2294,1.0,200,1,106,0.0,447.0,Airtel,Airtime,Telco
1582,2.0,400,2,106,0.0,447.0,,,
1582,2.0,100,1,106,0.0,447.0,MTN,Data,Telco
1787,1.0,200,2,106,0.0,447.0,MTN,Airtime,Telco
1587,1.0,775,7,106,0.0,447.0,MTN,Airtime,Telco
1142,1.0,100,1,106,0.0,447.0,Glo,Airtime,Telco
1285,2.0,3000,3,106,0.0,18.0,Airtel,Data,Telco
1802,1.0,100,1,106,0.0,447.0,MTN,Airtime,Telco
1902,1.0,10,1,107,0.0,447.0,MTN,Airtime,Telco
1393,1.0,100,1,107,0.0,447.0,MTN,Airtime,Telco
2143,1.0,200,1,107,0.0,447.0,Glo,Airtime,Telco
2241,1.0,2000,2,107,0.0,447.0,9mobile,Airtime,Telco
2308,1.0,100,1,107,0.0,447.0,Glo,Airtime,Telco
2308,1.0,200,1,107,0.0,447.0,Airtel,Airtime,Telco
1403,1.0,650,5,107,0.0,447.0,Airtel,Airtime,Telco
1403,2.0,100,1,107,0.0,447.0,,,
1959,2.0,300,1,107,0.0,447.0,MTN,Data,Telco
2299,1.0,400,1,107,0.0,447.0,Glo,Airtime,Telco
1104,1.0,70,1,107,0.0,447.0,MTN,Airtime,Telco
2261,1.0,10,1,107,0.0,447.0,MTN,Airtime,Telco
1504,1.0,50,1,107,0.0,447.0,MTN,Airtime,Telco
2274,1.0,75,1,107,0.0,447.0,MTN,Airtime,Telco
1419,1.0,100,1,107,0.0,447.0,MTN,Airtime,Telco
2121,1.0,200,1,107,0.0,447.0,Airtel,Airtime,Telco
2121,1.0,100,1,107,0.0,447.0,MTN,Airtime,Telco
1966,1.0,300,1,107,0.0,447.0,9mobile,Airtime,Telco
1966,1.0,300,1,107,0.0,447.0,MTN,Airtime,Telco
1530,1.0,75,1,107,0.0,447.0,MTN,Airtime,Telco
1419,1.0,2000,1,107,0.0,447.0,9mobile,Airtime,Telco
1570,1.0,150,1,107,0.0,447.0,Airtel,Airtime,Telco
2214,1.0,50,1,107,0.0,447.0,MTN,Airtime,Telco
1042,5.0,200,2,107,0.0,501.0,Glo,Voucher Pin,Universal Pin
2281,1.0,800,2,107,0.0,447.0,Airtel,Airtime,Telco
2143,1.0,700,2,107,0.0,447.0,MTN,Airtime,Telco
2238,1.0,75,1,107,0.0,447.0,MTN,Airtime,Telco
2308,1.0,100,1,107,0.0,447.0,MTN,Airtime,Telco
2175,1.0,70,1,107,0.0,447.0,MTN,Airtime,Telco
1073,2.0,100,1,107,0.0,447.0,MTN,Data,Telco
2316,1.0,50,1,107,0.0,447.0,MTN,Airtime,Telco
1606,1.0,200,1,107,0.0,447.0,MTN,Airtime,Telco
1606,1.0,200,1,107,0.0,447.0,Glo,Airtime,Telco
2283,1.0,200,1,107,0.0,447.0,Airtel,Airtime,Telco
2167,1.0,70,1,107,0.0,447.0,MTN,Airtime,Telco
2045,1.0,50,1,107,0.0,447.0,MTN,Airtime,Telco
2158,2.0,1000,1,107,0.0,501.0,MTN,Data,Telco
2254,1.0,50,1,107,0.0,447.0,MTN,Airtime,Telco
1395,1.0,50,1,108,0.0,447.0,MTN,Airtime,Telco
1565,1.0,100,1,108,0.0,447.0,Airtel,Airtime,Telco
1305,1.0,400,2,108,0.0,447.0,9mobile,Airtime,Telco
1970,1.0,100,1,108,0.0,447.0,Airtel,Airtime,Telco
2109,1.0,50,1,108,0.0,447.0,MTN,Airtime,Telco
2026,1.0,200,1,108,0.0,447.0,Airtel,Airtime,Telco
1964,1.0,100,1,108,0.0,447.0,Airtel,Airtime,Telco
2180,1.0,100,1,108,0.0,447.0,MTN,Airtime,Telco
1478,1.0,50,1,108,0.0,447.0,Glo,Airtime,Telco
1077,1.0,50,1,108,0.0,447.0,9mobile,Airtime,Telco
2215,1.0,75,1,108,0.0,447.0,MTN,Airtime,Telco
1453,1.0,70,1,108,0.0,447.0,MTN,Airtime,Telco
1416,1.0,1200,2,108,0.0,447.0,9mobile,Airtime,Telco
2168,1.0,75,1,108,0.0,447.0,MTN,Airtime,Telco
1332,2.0,3500,7,108,0.0,447.0,,,
1644,2.0,2500,5,108,1130.0,18.0,,,
2240,1.0,10,1,108,0.0,447.0,MTN,Airtime,Telco
2041,1.0,50,1,108,0.0,447.0,MTN,Airtime,Telco
2100,1.0,70,1,108,0.0,447.0,MTN,Airtime,Telco
1199,2.0,850,8,108,1130.0,18.0,9mobile,Data,Telco
2009,1.0,100,1,109,0.0,447.0,MTN,Airtime,Telco
1488,2.0,200,1,109,0.0,447.0,Glo,Data,Telco
422,1.0,26900,55,109,0.0,18.0,MTN,Airtime,Telco
1413,1.0,3500,2,109,0.0,447.0,MTN,Airtime,Telco
1520,1.0,500,1,109,0.0,447.0,9mobile,Airtime,Telco
1084,1.0,400,4,109,0.0,447.0,MTN,Airtime,Telco
2234,2.0,1500,3,109,0.0,447.0,MTN,Data,Telco
1070,2.0,5100,2,109,0.0,447.0,MTN,Data,Telco
1024,2.0,22500,13,109,0.0,447.0,MTN,Data,Telco
1586,1.0,1000,1,110,0.0,447.0,Airtel,Airtime,Telco
1528,2.0,200,1,110,0.0,447.0,Airtel,Data,Telco
1559,2.0,50,1,110,0.0,447.0,,,
1990,1.0,700,2,110,0.0,447.0,Glo,Airtime,Telco
1183,2.0,100,1,110,1130.0,18.0,MTN,Data,Telco
1076,2.0,400,4,110,0.0,447.0,MTN,Data,Telco
904,2.0,1500,3,110,0.0,501.0,,,
1527,1.0,400,3,111,0.0,447.0,Airtel,Airtime,Telco
1527,1.0,1700,5,111,0.0,447.0,MTN,Airtime,Telco
1302,1.0,2100,18,111,1130.0,18.0,MTN,Airtime,Telco
951,2.0,3600,9,111,0.0,447.0,Glo,Data,Telco
951,1.0,4000,13,111,0.0,447.0,MTN,Airtime,Telco
1536,1.0,70,1,111,0.0,447.0,MTN,Airtime,Telco
2267,1.0,200,1,111,0.0,447.0,MTN,Airtime,Telco
2131,1.0,70,1,111,0.0,447.0,Airtel,Airtime,Telco
2260,1.0,900,3,111,0.0,447.0,9mobile,Airtime,Telco
1601,1.0,100,1,111,0.0,447.0,Airtel,Airtime,Telco
1223,1.0,100,1,111,0.0,447.0,9mobile,Airtime,Telco
1620,1.0,100,1,111,0.0,447.0,Airtel,Airtime,Telco
1535,2.0,200,1,111,0.0,447.0,Airtel,Data,Telco
1077,1.0,100,1,111,0.0,447.0,Airtel,Airtime,Telco
2235,1.0,100,1,111,0.0,447.0,MTN,Airtime,Telco
1911,1.0,10,1,111,0.0,447.0,MTN,Airtime,Telco
1598,1.0,10,1,111,0.0,447.0,MTN,Airtime,Telco
1487,1.0,50,1,111,0.0,447.0,MTN,Airtime,Telco
2093,1.0,200,1,111,0.0,447.0,MTN,Airtime,Telco
1949,1.0,200,1,111,0.0,447.0,MTN,Airtime,Telco
2155,1.0,60,1,111,0.0,447.0,Airtel,Airtime,Telco
2126,1.0,50,1,111,0.0,447.0,MTN,Airtime,Telco
2247,1.0,60,1,111,0.0,447.0,MTN,Airtime,Telco
2264,1.0,70,1,111,0.0,447.0,MTN,Airtime,Telco
1923,1.0,10,1,111,0.0,447.0,MTN,Airtime,Telco
1168,2.0,100,1,111,1130.0,18.0,9mobile,Data,Telco
1168,2.0,2500,13,111,1130.0,18.0,MTN,Data,Telco
1608,1.0,100,1,112,0.0,447.0,Airtel,Airtime,Telco
1475,1.0,1000,3,112,0.0,447.0,MTN,Airtime,Telco
1637,2.0,600,2,112,0.0,447.0,,,
1544,1.0,70,1,112,0.0,447.0,MTN,Airtime,Telco
1549,1.0,70,1,112,0.0,447.0,MTN,Airtime,Telco
1305,1.0,200,1,112,0.0,447.0,Airtel,Airtime,Telco
1962,1.0,100,1,112,0.0,447.0,Airtel,Airtime,Telco
2132,1.0,70,1,112,0.0,447.0,MTN,Airtime,Telco
1968,1.0,100,1,112,0.0,447.0,Airtel,Airtime,Telco
2265,1.0,100,1,112,0.0,447.0,Airtel,Airtime,Telco
2178,1.0,375,2,112,0.0,447.0,MTN,Airtime,Telco
1590,1.0,100,1,112,0.0,447.0,Airtel,Airtime,Telco
2038,1.0,900,6,112,0.0,447.0,9mobile,Airtime,Telco
1002,1.0,1700,7,112,0.0,447.0,Airtel,Airtime,Telco
2229,1.0,70,1,112,0.0,447.0,MTN,Airtime,Telco
2037,1.0,175,1,112,0.0,447.0,MTN,Airtime,Telco
1940,1.0,150,1,112,0.0,447.0,MTN,Airtime,Telco
2244,1.0,500,1,112,0.0,447.0,MTN,Airtime,Telco
1175,1.0,700,4,112,1130.0,18.0,MTN,Airtime,Telco
2111,1.0,70,1,112,0.0,447.0,MTN,Airtime,Telco
1430,1.0,1200,2,112,0.0,447.0,MTN,Airtime,Telco
1430,1.0,500,1,112,0.0,447.0,Airtel,Airtime,Telco
1607,1.0,50,1,112,0.0,447.0,Airtel,Airtime,Telco
2115,1.0,50,1,112,0.0,447.0,MTN,Airtime,Telco
2033,1.0,3600,23,112,0.0,447.0,Glo,Airtime,Telco
2034,1.0,75,1,112,0.0,447.0,MTN,Airtime,Telco
2296,1.0,100,1,112,0.0,447.0,Airtel,Airtime,Telco
2295,1.0,200,2,112,0.0,447.0,Airtel,Airtime,Telco
2295,1.0,100,1,112,0.0,447.0,MTN,Airtime,Telco
2295,1.0,900,3,112,0.0,447.0,9mobile,Airtime,Telco
2201,1.0,5000,1,112,0.0,447.0,Airtel,Airtime,Telco
2292,1.0,50,1,112,0.0,447.0,MTN,Airtime,Telco
1317,1.0,200,1,112,0.0,447.0,MTN,Airtime,Telco
1890,1.0,100,1,112,0.0,447.0,Airtel,Airtime,Telco
1891,1.0,100,1,112,0.0,447.0,Airtel,Airtime,Telco
2058,1.0,400,3,112,0.0,447.0,9mobile,Airtime,Telco
2302,1.0,100,1,112,0.0,447.0,Airtel,Airtime,Telco
1211,1.0,100,1,112,0.0,501.0,Airtel,Airtime,Telco
1637,1.0,200,1,112,0.0,447.0,MTN,Airtime,Telco
1332,2.0,1500,4,112,0.0,447.0,MTN,Data,Telco
1972,1.0,100,1,112,0.0,447.0,MTN,Airtime,Telco
1972,1.0,200,2,112,0.0,447.0,9mobile,Airtime,Telco
1637,2.0,100,1,112,0.0,447.0,MTN,Data,Telco
1199,2.0,400,2,112,1130.0,18.0,,,
1936,1.0,100,1,112,0.0,447.0,Airtel,Airtime,Telco
2242,1.0,300,1,112,0.0,447.0,MTN,Airtime,Telco
2147,1.0,900,1,112,0.0,447.0,MTN,Airtime,Telco
1524,1.0,200,1,112,0.0,447.0,Glo,Airtime,Telco
1524,1.0,400,3,112,0.0,447.0,MTN,Airtime,Telco
1520,1.0,1500,3,113,0.0,447.0,MTN,Airtime,Telco
1220,1.0,400,2,113,0.0,447.0,9mobile,Airtime,Telco
1987,1.0,100,1,113,0.0,447.0,Airtel,Airtime,Telco
2033,1.0,1900,7,113,0.0,447.0,Airtel,Airtime,Telco
1002,1.0,3000,2,113,0.0,447.0,9mobile,Airtime,Telco
1071,1.0,400,2,113,0.0,447.0,Airtel,Airtime,Telco
1071,1.0,3800,8,113,0.0,447.0,MTN,Airtime,Telco
1119,2.0,3100,3,113,0.0,447.0,MTN,Data,Telco
2164,1.0,100,1,113,0.0,447.0,Airtel,Airtime,Telco
2172,1.0,70,1,113,0.0,447.0,MTN,Airtime,Telco
2141,1.0,400,3,113,0.0,447.0,MTN,Airtime,Telco
1983,1.0,200,1,113,0.0,447.0,Airtel,Airtime,Telco
1512,1.0,50,1,113,0.0,447.0,MTN,Airtime,Telco
2033,1.0,4000,13,113,0.0,447.0,MTN,Airtime,Telco
1067,1.0,100,1,113,0.0,447.0,MTN,Airtime,Telco
1067,1.0,50,1,113,0.0,447.0,Glo,Airtime,Telco
1084,1.0,200,1,113,0.0,447.0,Airtel,Airtime,Telco
2189,1.0,200,1,113,0.0,447.0,MTN,Airtime,Telco
2189,1.0,200,1,113,0.0,447.0,Airtel,Airtime,Telco
1130,1.0,800,4,113,0.0,18.0,MTN,Airtime,Telco
1002,1.0,1200,1,113,0.0,447.0,MTN,Airtime,Telco
807,1.0,435,2,113,0.0,447.0,MTN,Airtime,Telco
1085,2.0,200,2,113,0.0,447.0,MTN,Data,Telco
1073,1.0,2600,9,113,0.0,447.0,MTN,Airtime,Telco
1930,1.0,500,1,113,0.0,447.0,MTN,Airtime,Telco
1407,1.0,400,2,113,0.0,447.0,Airtel,Airtime,Telco
1403,2.0,2900,7,113,0.0,447.0,,,
707,2.0,20700,26,113,553.0,501.0,MTN,Data,Telco
752,1.0,200,1,113,0.0,447.0,MTN,Airtime,Telco
1616,1.0,600,2,114,0.0,447.0,Glo,Airtime,Telco
2305,1.0,50,1,114,0.0,447.0,MTN,Airtime,Telco
2258,1.0,900,1,114,0.0,447.0,Airtel,Airtime,Telco
1575,1.0,900,2,114,0.0,447.0,MTN,Airtime,Telco
1889,1.0,500,1,114,0.0,447.0,MTN,Airtime,Telco
2038,1.0,900,3,114,0.0,447.0,MTN,Airtime,Telco
1984,1.0,100,1,114,0.0,447.0,Airtel,Airtime,Telco
2069,1.0,20,1,114,0.0,447.0,MTN,Airtime,Telco
2153,1.0,50,1,114,0.0,447.0,Glo,Airtime,Telco
2304,1.0,100,1,114,0.0,447.0,Airtel,Airtime,Telco
2253,5.0,100,1,114,0.0,447.0,9mobile,Voucher Pin,Universal Pin
2253,5.0,100,1,114,0.0,447.0,Airtel,Voucher Pin,Universal Pin
678,5.0,600,3,114,0.0,741.0,,,
2253,1.0,200,1,114,0.0,447.0,9mobile,Airtime,Telco
1085,1.0,500,4,114,0.0,447.0,MTN,Airtime,Telco
1112,1.0,200,1,114,0.0,447.0,MTN,Airtime,Telco
1446,1.0,100,1,114,0.0,447.0,MTN,Airtime,Telco
1468,1.0,50,1,114,0.0,447.0,MTN,Airtime,Telco
2148,1.0,200,1,114,0.0,447.0,9mobile,Airtime,Telco
2148,1.0,200,1,114,0.0,447.0,MTN,Airtime,Telco
2055,1.0,100,1,114,0.0,447.0,MTN,Airtime,Telco
925,1.0,100,1,114,0.0,447.0,MTN,Airtime,Telco
2198,1.0,2000,1,114,0.0,447.0,Airtel,Airtime,Telco
1913,1.0,10,1,115,0.0,447.0,MTN,Airtime,Telco
2184,1.0,10,1,115,0.0,447.0,MTN,Airtime,Telco
2246,1.0,200,1,115,0.0,447.0,MTN,Airtime,Telco
1425,1.0,170,3,115,0.0,447.0,MTN,Airtime,Telco
1407,1.0,100,1,115,0.0,447.0,MTN,Airtime,Telco
1899,1.0,10,1,115,0.0,447.0,MTN,Airtime,Telco
1621,1.0,1000,6,115,0.0,447.0,MTN,Airtime,Telco
1905,1.0,200,2,115,0.0,447.0,Airtel,Airtime,Telco
1141,5.0,100,1,115,0.0,447.0,,,
1557,1.0,100,1,115,0.0,447.0,MTN,Airtime,Telco
